SHOP_ITEM_EQUIPMENT_HOOKROPE4_DESC,"상점에서 팔고 있는 스틸 케이블 중 가장 짧습니다. 작은 굴착기를 사용하면, 그보다 더 오래 사용하는 것이 어려울 수 있습니다. 우리는 환불을 하지 않기 때문에 현명하게 선택하세요!",,,,"The shortest Steel Cable in the store. If you use a Small Excavator on the claim, then using anything longer than that might be difficult. Choose wisely, because we don't give refunds!"
SHOP_ITEM_EQUIPMENT_HOOKROPE4_NAME,4m 스틸 케이블,,,,4m Steel Cable
HINT_FUEL_ATTACHED,엔진 시동을 걸기전에 연료 펌프 노즐을 분리하세요!,,,,Detach the fuel pump nozzle before you start the engine!
UI_PICKUP_WHEEL,픽업 트럭 휠,,,,Pickup Truck Wheel
UI_PICKUP,픽업 트럭,,,,Pickup Truck
MENU_OPTIONS_CONTROL_2,키보드 & 컨트롤러,,,,Keyboard & Controller
MENU_OPTIONS_GRAPHICS_2,퍼포먼스 설정,,,,Performance Settings
INGAME_MENU_CONTINUE_DIGGING,이어서 하기,,,,Continue
INGAME_MENU_CONTINUE_DIGGING_2,다시 금을 찾아봅시다,,,,Keep Digging
INGAME_MENU_SAVE_SEASON,게임 저장,,,,Save Game
INGAME_MENU_SAVE_SEASON_2,시즌 저장,,,,Save Season
INGAME_MENU_BACK_TO,게임 불러오기,,,,Load Game
INGAME_MENU_BACK_TO_2,다시 일하자,,,,Back To Mine
INGAME_MENU_GO_HOME,메인 메뉴,,,,Main Menu
INGAME_MENU_GO_HOME_2,이제 조금 쉽시다,,,,Have a rest
WORKERS_GUI_PLACE_NAME_2,인사 관리,,,,Human Resources Management
PARCELS_EVENT_MONEY,"이런건 본적이 없어! 이건 광부로써 40년동안 보았던 것 중 가장 큰 금덩어리입니다. 초보자만의 행운이 아니길 바랍니다. 그리고 이걸 현명하게 사용하고, 삽을 내려놓고 기계를 사용하기 시작할 것입니다. 워시 플랜트를 가동하는데 필요한 사항을 확인하고 굴삭기를 잊지 마십시오. 작은 것도 충분할겁니다.",,,,"I've never seen anything like that! It's the biggest gold nugget I've seen in forty years of my experience as a miner. I hope it's not just beginner’s luck, and you'll use it wisely, to stop shoveling and start using proper machines. Check what you need to run the Mobile Wash Plant and don't forget about an Excavator. Even the smaller one should be enough for you."
PARCELS_EVENT_MONEY_OK,수락,,,,OK
PARCELS_EVENT_MONEY_UP_TEXT,운이 좋았군요!,,,,You're lucky!
PARCELS_EVENT_MONEY_REJECT,거절,,,,Reject
DIG_TUBE_HELP_MENU,도움 사항,,,,Help Menu
HINT_WAVE_TABLE_DONE,웨이브 테이블의 작업이 완료되었습니다!,,,,The wave table has finished processing the concentrate!
TOGGLE_WINDOW_ACCEPT,예,,,,OK
TOGGLE_WINDOW_DONT_SHOW_AGAIN,이 메시지를 표시하지 않습니다,,,,Don't show this message again
TOGGLE_WINDOW_DIGTUBE_HEADER,도움을 찾고 계시나요?,,,,Looking For Help?
TOGGLE_WINDOW_DIGTUBE_BODY,게임 내 시스템에 대한 정보를 얻는 두 가지 방법이 있습니다. 첫번째는 TAB 키를 눌러 볼 수 있는 일지가 있습니다. 두번째는 DIGTube 입니다. 게임에 관한 우리의 튜토리얼 영상입니다. 거의 모든 정보들이 담겨있죠. 설명되지 않은 내용이 있다면 사용 가능한 소셜 미디어에 메시지를 보내주세요.,,,,"There are two ways to get info about our in-game systems. The first is the Journal you can access by opening the Backpack. The second one is the DIGtube - our library of movies about the game. Every in-game mechanic is explained there. If you find anything that is not explained, please send us a message on any available social media."
TOGGLE_WINDOW_SHOP_HEADER,주문 준비 완료!,,,,Your order has been prepared!
TOGGLE_WINDOW_SHOP_BODY,주문한 장비는 매장 바로 밖에서 지정된 장소에 배치되어 있습니다. 이 지역은 저장 공간이 제한되어 있으니 큰 주문을 하기 전에 미리 치워주세요!,,,,You will find all your ordered equipment just outside the store in the designated area. This area has limited storage space so make sure you clean it before making a big order!
TOGGLE_WINDOW_MACHINE_SHOP_HEADER,당신의 기계가 운송 준비가 되었습니다!,,,,Your machine is ready to transport!
TOGGLE_WINDOW_MACHINE_SHOP_BODY_OLD,기계는 우리의 가장 가까운 보관 공간으로 자동 운송되었습니다. 당신은 당신의 옆에 있는 운송 창고에서 당신의 채굴 공간으로 옮길 수 있습니다. 채굴 공간 당 한 가지 유형의 기계에 제한이 있습니다!,,,,The machines have been automatically transported to our nearest storage space. You can move them to your claim from the transport window next to you. There is a limitation to one type of machine per claim!
USE_TRANSPORT,기계 상점에서 운송을 이용하세요.,,,,Please use Transport in the Machine Shop
CONTROLS_ROPE_COIL,케이블 감기,,,,Wind the Cable
OPTIONS_HEAD_BLOB,헤드 보빙,,,,Head Bobbing
PRE_BUY_GUI_MACHINE,기계,,,,Machine
GUI_LAPTOP_BUY_TAB_UNLOCK,해금할건가요?,,,,Unlock?
CANT_RINSE_MINERMOSS_NO_GOLD,광부 모스에는 금이 없습니다.,,,,There is no gold in the Miner's Moss
GUI_RAM_ERROR,당신은 최소한의 요구조건을 충족시키지 못합니다. PC를 업그레이드 하지 않으면 게임이 제대로 작동하지 않을 수 있습니다. 충족되지 않는 요구 사항:,,,,You don't meet the minimum requirements. Game may not work properly unless you upgrade your PC. Requirements you don't meet:
GUI_RAM_ERROR_HEADER,당신은 최소한의 요구조건을 충족시키기 못합니다.,,,,You don't meet the minimum requirements
MENU_SURE_BACK_TO_MAIN_MENU_HEADER,메뉴로 돌아가기,,,,Back To Menu
MENU_SURE_BACK_TO_MAIN_MENU,정말로 나가시겠습니까?,,,,Are you sure you want to quit?
CONTROLS_PLAYER_WALK,걷기,,,,Walk
OPTIONS_CONTROLS_WALK_RUN,기본 플레이어 이동 방식,,,,Default Player Movement
OPTIONS_CONTROLS_WALK_RUN_ENABLED_WALK,걷기,,,,Walk
OPTIONS_CONTROLS_WALK_RUN_ENABLED_RUN,뛰기,,,,Run
GUI_BANK_OZ_COUNT,온스:,,,,oz:
GUI_BANK_GOLD_BAR_VALUE,값:,,,,Value:
ROPE_FIXED,로프가 고쳐졌습니다!,,,,The line is fixed!
MOXY_CONTROLS_NAME,덤프 트럭,,,,Dump Truck
CONTROLS_MOXY_BED_UP,베드 올리기,,,,Bed Up
CONTROLS_MOXY_BED_DOWN,베드 내리기,,,,Bed Down
CONTROLS_MOXY_STERING_MODE,덤프 트럭,,,,Dump Truck
SHOP_MACHINES_EQUIPMENT_CONVEYOR_NAME,컨베이어 벨트,,,,Conveyor Belt
SHOP_MACHINES_EQUIPMENT_CONVEYOR_DESC,당신의 땅파기의 마지막 업그레이드 입니다. 호퍼에서 쉐이크로 먼지를 운반하는 반자동 벨트!,,,,It’s the final upgrade of your digging claim. A semi-automated belt with buckets that will transport pay dirt from the Hopper to the Shaker!
SHOP_MACHINES_EQUIPMENT_C_CONTAINER_NAME,컨베이어 벨트 호퍼,,,,Conveyor Belt's Hopper
SHOP_MACHINES_EQUIPMENT_C_CONTAINER_DESC,굴착기를 가지고 덤프트럭의 돈더미를 쉐이커에 쏟아 부으며 시간을 낭비하지 마세요. 컨베이어 벨트의 호퍼에 직접 부은 후 벨트를 켜면 작업이 자동으로 완료된답니다.,,,,"Don’t waste your time pouring the pay dirt from the Dump Truck to the Shaker with the Excavator. If you pour it directly on the Conveyor Belt’s Hopper and turn the belt on, the work will be done automatically!"
SHOP_ITEM_EQUIPMENT_HOSE_CONNECTOR_NAME,두꺼운 호스 커넥터,,,,Fat Water Hose Connector
SHOP_ITEM_EQUIPMENT_HOSE_CONNECTOR_DESC,새 호스 커넥터로 호스를 늘리십시오. 100% 압력 보장!,,,,Lengthen your fat hoses with our brand new  Fat Water Hose Connector. 100% pressure guaranteed!
SHOP_ITEM_EQUIPMENT_POWER_SPLITTER_NAME,파워 스플리터,,,,Power Splitter
SHOP_ITEM_EQUIPMENT_POWER_SPLITTER_DESC,"모든 구역에 전력을 공급하고 싶지만 휴대용 발전기를 구입할 만한 충분한 돈이 없으십니까? 파워 스플리터를 구입하되 주의하세요. 만약 당신이 약한 발전기에서 너무 많은 전력을 얻으려고 한다면, 손상을 시킬 수 있습니다!",,,,"You want to power up your whole claim but don’t have enough money to buy the Mobile Generators? Buy the Power Splitter but be careful. If you try to get too much power from a weak Generator, you may damage it!"
SHOP_ITEM_EQUIPMENT_TOPO_MAPS_NAME,지형도,,,,Topographic Maps
SHOP_ITEM_EQUIPMENT_TOPO_MAPS_DESC,맹목적으로 파헤치지 마세요! 합리적인 가격으로 당신은 특정 클레임에 대한 지형도를 살 수 있습니다. 여러분은 금으로 된 퇴적물이 있는 파아설을 조감하게 볼 수 있을것 입니다!,,,,Stop digging blindly! For a reasonable price you can buy a topographic map of a specific claim. You will get a bird’s eye view of the parcel marked with gold deposits!
SHOP_MACHINES_EQUIPMENT_TROMMEL_NEW_NAME,신형 트롬멜,,,,Trommel New
SHOP_MACHINES_EQUIPMENT_TROMMEL_NEW_DESC,저희 새 트롬멜을 확인해 보세요! 강화된 프레임과 우리의 시제품 재료로 이전보다 더 나은 성능을 얻을 수 있을 것입니다!,,,,Check out our brand new Trommel! With a reinforced frame and our prototypical material you will get better performance than ever before!
SHOP_MACHINES_EQUIPMENT_TROMMEL_OLD_NAME,구형 트롬멜,,,,Trommel Old
SHOP_MACHINES_EQUIPMENT_TROMMEL_OLD_DESC,오래된 것도 예쁠 수 있습니다. 이 트롬멜을 보세요. 녹이 슬었을지도 모릅니다. 이것은 다른 것들보다 당신을 더 실패하게 할 수도 있겠지만 오래된 것은 영혼을 가지고 있습니다!,,,,Old things can be pretty too. Just look at this Trommel. It may be rusty. It may fail you more than the others but old things have a soul!
SHOP_MACHINES_EQUIPMENT_PLANTER_NAME,플랜터,,,,Planter
SHOP_MACHINES_EQUIPMENT_PLANTER_DESC,이건 기술적으로 진보된 기계처럼 보이지 않을 수는 있지만 이것은 일을 완성하고 듀플렉스 지그의 좋은 대용품입니다!,,,,Don’t let it fool you. It may not look like a technologically advanced machine but it gets the job done and it’s a good substitute for a Duplex Jig at a bit higher price!
SHOP_MACHINES_EQUIPMENT_GRAVEL_PUMP_NAME,자갈 펌프,,,,Gravel Pump
SHOP_MACHINES_EQUIPMENT_GRAVEL_PUMP_DESC,"자갈 펌프와 듀플렉스 지그는 크게 다르지 않습니다. 하지만, 이 둘의 구조 차이는 자갈 펌프를 선호하는 사람이 더욱 많답니다! ",,,,"At first sight the Gravel Pump doesn’t differ much from a Duplex Jig. However, the differences in their structure have a huge impact on their efficiency favoring the Gravel Pump!"
SHOP_MACHINES_EQUIPMENT_GLACIER_CREEK_NAME,글레이셔 크릭,,,,Glacier Creek
SHOP_MACHINES_EQUIPMENT_GLACIER_CREEK_DESC,"시장에서 가장 큰 셰이커, 한 번 가져보세요. 한 번 사용한지 며칠이 지나면 당신은 또 다른 어떤 것도 원하지 않을 것입니다! 1입방 미터에 있는 가장 많은 금은 보장됩니다!",,,,The biggest Shaker on the market. Get it and after a few days of using it you’ll never want anything else. The most gold from a cubic meter of pay dirt guaranteed!
SHOP_MACHINES_EQUIPMENT_DROCKER_NAME,디로커,,,,Derocker
SHOP_MACHINES_EQUIPMENT_DROCKER_DESC,"예전 녹슨 셰이커를 새것으로 바꾸고 싶으시나요? 디로커는 최고의 기계입니다. 합리적인 가격이지만, 여전히 수입 오염에서 모은 금의 양이 증가하는 것은 분명합니다.",,,,Do you want to exchange your old rusty Shaker for a brand new one? The Derocker is your go-to machine. It’s reasonably priced and yet the increase in the amount of gold gathered from the pay dirt is evident!
GAME_OPTIONS_AUTOSAVE,자동 저장,,,,Autosave
GAME_OPTIONS_AUTOSAVE_6_HOURS,6시간,,,,6 Hours
GAME_OPTIONS_AUTOSAVE_12_HOURS,12시간,,,,12 Hours
GAME_OPTIONS_AUTOSAVE_18_HOURS,18시간,,,,18 Hours
GAME_OPTIONS_AUTOSAVE_24_HOURS,24시간,,,,24 Hours
BANK_LOANS_PAY_OFF_THE_LOAN,대출 상환,,,,Pay Off The Loan
BANK_LOANS_PAY_OFF_THE_LOAN_PROMPT,얼마를 지불하시겠습니까?,,,,How much money would you like to pay?
BANK_LOANS_PAY_OFF_THE_LOAN_AREYOUSURE,정말 이렇게 많은 돈을 내시겠습니까?,,,,Are you sure you want to pay this much money?
BANK_LOANS_LOAN_PAID_OFF_PARTIALLY,대출이 부분적으로 상환되었습니다!,,,,Your loan has been partially paid off!
BANK_LOANS_LOAN_PAID_OFF,대출을 다 갚으셨습니다!,,,,Your loan has been paid off!
GAME_ISSAVING,저장!,,,,Saving!
GAME_ISLOADING,로딩중!,,,,Loading!
SHOP_ITEM_EQUIPMENT_WATER_SPLITTER_NAME,물 분할기,,,,Water Splitter
SHOP_ITEM_EQUIPMENT_WATER_SPLITTER_DESC,작은 기계마다 물 펌프를 사는데 돈과 시간을 낭비 하지 마세요. 물 분리기를 구입하여 두꺼운 호스의 큰 압력을 여러 개의 얇은 호스로 변환하십시오!,,,,Don't waste your money and time on buying a Water Pump for each small machine. Buy a Water Splitter and convert big pressure in a Fat Water Hose to multiple Thin Water Hoses!
SELL_PLACE_HEADER,판매,,,,Selling
SELL_PLACE_PLACE,"알래스카 주, 헤인즈",,,,"Haines, Alaska"
SELL_PLACE_SELL_BUTTON,판매,,,,Sell
SELL_PLACE_TOTAL_EARN_MONEY,총 소득:,,,,Total Income:
SELL_PLACE_ITEM,아이템:,,,,Items:
OPTIONS_SOUND_MACHINES,머신 볼륨,,,,Machines Volume
OPTIONS_SOUND_ENVIRO,환경 볼륨,,,,Environment Volume
MENU_LOADING_TIPS_30,"새 토지를 사거나 빌리고 싶다면, 시내 중심가에 있는 지역 은행을 방문하세요. 당신은 무료로 토지를 빌릴 수 있지만, 당신이 주인에게 지불해야 한다는 것을 잊지마세요.",,,,"If you want to Buy or Rent a new parcel, visit a local bank in the city center. You can rent a parcel for free, but don't forget about the provision from the gold found that you have to pay to the owner."
MENU_LOADING_TIPS_31,"만약 당신이 충분한 돈을 가지고 있지 않다면, 당신은 항상 지역 은행에서 대출을 받을 수 있습니다. 동시에 하나 이상의 대출을 받을 수는 없습니다. 당신은 언제든지 상환할 수 있습니다.",,,,"If you don't have enough money, you can always take a loan at the local bank. You can't have more than one loan at the same time. You can repay the loan at any moment."
MENU_LOADING_TIPS_32,태블릿에서 직원 탭을 열었기 때문에 새로운 잠재력 있는 노동자들이 하루에 한 두 번 이력서를 당신에게 보낼 것입니다.,,,,New potential workers will send their resume to you once or twice a day when you unlock the Workers Tab in your tablet.
MENU_LOADING_TIPS_33,상점에서 구입한 모든 장비는 매장 바로 밖에서 적재 구역에서 대기할 것입니다. 중장비 가게에서 온 기계는 어디에서도 나오지 않을 것입니다. 당신은 그 장비들을 클레임으로 옮겨야 합니다.,,,,All your purchased equipment from the store will be waiting on the loading area just outside the store. Machines from the heavy machinery shop won't be waiting anywhere. You need to transport them to the claim.
MENU_LOADING_TIPS_34_OLD,상점에서 구입한 모든 장비는 매장 바로 밖에서 적재 구역에서 대기할 것입니다. 중장비 가게에서 온 기계는 어디에서도 나오지 않을 것입니다. 당신은 그 장비들을 클레임으로 옮겨야 합니다.,,,,All your purchased equipment from the store will be waiting on the loading area just outside the store. Machines from the heavy machinery shop won't be waiting anywhere. You need to transport them to the claim.
MENU_LOADING_TIPS_35,만약 돈이 필요하다면 대장장이가 여러분의 원광석을 살 수 있습니다.,,,,The Blacksmith will always smelt your gold ore. He can also buy raw ore from you if you need money right now.
MENU_LOADING_TIPS_36,"마을 바로 밖에서 주유소를 찾을 수 있습니다. 주유소에서 연료통, 차량, 이동식 연료 탱크에 연료를 주입할 수 있습니다. ",,,,"You can find the Gas Station just outside the town. It will allow you to refuel Jerrycans, a Pickup Truck and a Mobile Fuel Tank. You need to use these to refuel other machinery."
MENU_LOADING_TIPS_37,"땅을 파는데에 두 가지 구역이 있습니다. 작은 것은 호그팬을 위한 것이고, 큰 것은 굴삭기로 파는 것을 위한 것입니다.",,,,"There are two areas for digging on each parcel. A smaller one for a Hog Pan and the other big one for regular digging. If you feel lost, look for signs that will give you direction."
MENU_LOADING_TIPS_38,컨베이어 벨트는 티어3의 워시 플랜트를 셋업할 때에 쓰이는 부속품입니다.,,,,The Conveyor Belt is an attachment to the Tier 3 Wash Plant Setup. With it you can semi-automate the process of delivering earth to the Shaker.
MENU_LOADING_TIPS_39,자철석 트레일러에 넣어 자철석을 판매 한 뒤 공장에 납품할 수 있습니다. 트레일러를 지정된 구역에 놓고 뒤쪽에 있는 레버를 당깁니다.,,,,You can sell magnetite by putting it in the magnetite trailer and then deliver it to the factory. Put your trailer over the designated area and pull the lever on its back.
MENU_LOADING_TIPS_40,"F5를 누르면 게임 도중에 빠른 저장이 됩니다. 또, F9를 누르면 게임 도중에 빠르게 세이브파일을 불러 올 수 있습니다.",,,,Press F5 during the game to QuickSave the game. Press F9 at any time to QuickLoad the game.
MENU_LOADING_TIPS_41,"만약에 HUD를 숨기고 싶다면 F10를 누릅니다. 예를 들어, 이 기능은 멋진 스크린샷을 찍거나 멋있는 시네마틱 영상 등을 녹화할 수 있게 해줄 것 입니다.",,,,"If you want to completely hide your HUD press F10. It will allow you, for example, to create great screenshots or record fabulous clips from the game."
MENU_LOADING_TIPS_42,"기계를 더 빨리 바꾸고 싶다면 키보드의 [ 와 ] 키를 사용하세요. 이 키를 사용하면 빠르게 다음 기계, 또는 이전 기계로 텔레포트 할 것입니다.",,,,"If you want to swap between machines quicker, use the [ and ] buttons. They will teleport you to Previous/Next Machine at the same parcel you are on right now."
MENU_LOADING_TIPS_43,큰 연료 탱크의 재급유는 오래걸립니다. 인내심을 갖고 기다리거나 만약 기다릴 수 없다면 자러 가야 합니다.,,,,"The refueling of the big stationary tank will be done at midnight . You have to order it and wait patiently, or just go to sleep, if you can't wait anymore."
MENU_LOADING_TIPS_44,"만약 차량이 막혔다면, 지도를 켜고 적절한 아이콘을 클릭하고 복원 버튼을 사용합니다. 당신의 토지나 마을 중심지의 기본 위치로 재설정 될 것 입니다.",,,,"If you or any of your vehicles ever get stuck, open the map, select the appropriate icon and use the restore button. It will be reset to its default position on the current parcel or in the town center."
MENU_LOADING_TIPS_45,"어떻게 해야 할지 모르겠다면, 일지를 한번 보세요. 일지는 현재 게임에 있는 모든 시스템에 대한 정보들이 매우 많이 있습니다.",,,,"If you don't know what to do, take a look at the Journal. It is a source of information about all the systems that are currently in the game."
MENU_LOADING_TIPS_46,만약에 게임에서 좀 더 자세한 방법을 알고 싶다면 DigTube 를 활용하세요.,,,,"If you want to check how you should perform specific actions in the game, turn on the Digtube and watch how it should be done."
MENU_LOADING_TIPS_47,"이미 금으로 가득 찬 양동이를 가지고 있으면, 그것을 금을 만든 팬에 가져가서 치우기를 시작하세요. 그 과정에서 금을 잃지 않도록 조심하세요.",,,,"When you already have a bucket full of gold, take it to the gold pan and start cleaning it up. Just be careful not to lose everything in the process."
MENU_LOADING_TIPS_48,웨이브 테이블을 구입하면 사금을 반자동화 할 수 있습니다. 테이블에 오물을 붓고 금이 나올때 까지 기다립니다.,,,,You can semi-automate the panning by buying a wave table. Pour the pay dirt into the table and wait for your gold gathered in the jar.
MENU_LOADING_TIPS_49,강한 자철석을 사용하는 것 외에는 자성을 얻는 다른 방법이 없습니다. 그래서 다른 자철석을 다른 물질에서 분리해 두 개의 별도 양동이에 넣기 위해 자철석 분리기가 필요합니다.,,,,There is no other way of getting magnetite than to use strong magnets. That's why you need magnetite separator to split the magnetite from other materials and put them in two separate buckets
MENU_LOADING_TIPS_50,"만약 당신이 동시에 많은 장비를 가지고 운전해야 한다면, 트레일러에 투자를 해야 합니다. 그것들은 장비 가게에서 구매할 수 있습니다.",,,,"If you need to drive with lots of equipment at the same time, you may want to invest in trailers. You can buy them at the Equipment Store."
ALLOTMENT_1_EXPECTED_GOLD,낮음,,,,Low
ALLOTMENT_1_DIRTNESS,없음,,,,None
ALLOTMENT_2_EXPECTED_GOLD,중간,,,,Medium
ALLOTMENT_2_DIRTNESS,없음,,,,None
ALLOTMENT_4_EXPECTED_GOLD,높음,,,,High
ALLOTMENT_4_DIRTNESS,없음,,,,None
GLOBAL_CONTROLS_MAP,글로벌 컨트롤,,,,Global Controls
CONTROLS_TELEPORT_NEXT,다음 기계,,,,Next Machine
CONTROLS_TELEPORT_PREV,이전 기계,,,,Previous Machine
CONTROLS_QUICK_LOAD,빠른 불러오기,,,,Quickload
CONTROLS_QUICK_SAVE,빠른 저장,,,,Quicksave
CONTROLS_TOGGLE_HUD,HUD 토글,,,,Toggle HUD
CONTROLS_LAST_EXCAVATOR_CAMERA,굴착기의 팔 시점,,,,Arm Camera
SHOP_ITEM_EQUIPMENT_THIN_HOSE_CONNECTOR_NAME,얇은 호스 커넥터,,,,Thin Water Hose Connector
SHOP_ITEM_EQUIPMENT_THIN_HOSE_CONNECTOR_DESC,"거의 다 왔습니다! 몇 피트만 가면 연결됩니다. 창피해... 호스는 충분히 길지 않습니다. 그러나, 걱정 마세요! 얇은 호스 커넥터를 구입하고 두 개의 호스를 함께 연결하면 됩니다!",,,,You're almost there! Just a few feet more and you'll connect it. Shame... hose isn't long enough. But don't worry! Buy our Thin Water Hose Connector and connect two hoses together!
CANT_CONNECT_MUST_FLAT,이 물체는 평평한 표면에 있어야 합니다!,,,,Object must be on a flat surface!
OPTIONS_ONE_DOLLAR_PROMO,모든 것이 1$ 입니다,,,,Everything Costs $1
HINT_NO_MINERS_GRILLE_ON_MINERS_MOSS,마이너 그릴을 잊었구나! 당신의 금은 모스를 입을 때까지 씻겨질 것입니다!,,,,You forgot about the Miner's Grille! Your gold will be washed from the Miner's Mosses until you put it on!
DAYILY_STATS_HEADER,하루 요약,,,,Day Summary
DAYILY_STATS_EARNED_GOLD_BY_WORKERS,직원들이 모은 금,,,,Gold Gathered By Workers
DAYILY_STATS_EARNED_MONEY_BY_WORKERS,직원들의 급여,,,,Workers Salary
DAYILY_STATS_MUD,광맥 진행량,,,,Processed Pay Dirt
DAYILY_STATS_GOLD,이익,,,,Earned Gold
DAYILY_STATS_CREDIT_PART,유상 대출,,,,Paid Loan
MENU_OPTIONS_GAMEPLAY_SHOW_FPS,FPS 표시,,,,Show FPS
MENU_OPTIONS_WIND_QUALITY,바람 품질,,,,Wind Quality
WORKERS_NOT_ASSIGN_PROMPT,아직 직원을 배정하지 않았군요! 거스름 돈이 없어질 것입니다!,,,,You haven't assigned your worker! Your changes will be lost!
GUI_HELP,도움,,,,Help
MENU_DIG_TUBE,DIGTube,,,,DIGtube
MENU_BROCHURE,안내 책자,,,,Brochures
MENU_QUIK_GUIDE,퀵 가이드,,,,Quick Guide
MENU_DISCORD,디스코드,,,,Discord
MENU_DIG_TUBE_2,비디오 가이드,,,,Video Guides
MENU_BROCHURE_2,광업 기본 사항,,,,Mining Basics
MENU_QUIK_GUIDE_2,공식 게임 가이드,,,,Official Game Guide
MENU_DISCORD_2,공식 디스코드 서버,,,,Official Discord server
MAP_WATER,물 자원,,,,Water Source
MAP_HOG_PAN,호그 팬 지역,,,,Hog Pan Area
MENU_CREDITS_SPEED_UP,크레딧 빨리 감기,,,,Hold to Fast Forward Credits
HINT_BUCKET_IS_FULL,양동이가 가득합니다!,,,,Bucket is full!
FUEL_STATION_LITERS,리터,,,,Liter
FUEL_STATION_PRICE_PER_LITER,리터당 가격,,,,Price per liter
SETTINGS_UNIT_TYPE_EUROPA,미터법,,,,Metric
SETTINGS_UNIT_TYPE_AMERICA,제도법,,,,Imperial
SETTINGS_UNIT_TYPE,단위 유형,,,,Units Type
HUD_KMH,kph,,,,kph
HUD_MPH,mph,,,,mph
BLACKSMITH_INFO_PRICE_PER_G,1g 당,,,,Per g
SHOP_MACHINES_VEHICLE_D6H_DRILL_NAME,굴착기,,,,Drilling Machine
SHOP_MACHINES_VEHICLE_D6H_DRILL_DESC,맹목적으로 파는 것은 그만하자! 당신의 시간과 돈을 낭비하지 않습니다 @? 우리의 새로운 드릴 머신이라면 골드가 어디에 있는지 확인으로 @ 오기 때문에 빈 양동이를 여러 번 보는 하메가되지 않습니다.,,,,Stop digging blindly! Don't waste your time and money. With our brand new Drilling Machine you can check where the gold is and you will never get an empty bucket again.
MACHINE_DOZER_DRILL,굴착기,,,,Drilling Machine
CONTROLS_DOZER_DRILL_DOWN,드릴 하강,,,,Lower Drill
CONTROLS_DOZER_DRILL_UP,드릴 상승,,,,Raise Drill
SET_DRILL_IN_SAFE_POSITION,핸드 브레이크를 해제하기 전에 드릴을 안전한 위치에 놓으십시오!,,,,Set the Drill to safe position before releasing handbrake!
HANDBRAKE_ON_TO_DRILL,드릴링 전에 핸드 브레이크를 착용하십시오.,,,,Set handbrake before drilling!
TROMMEL_NEW_NAME,강화 트롬멜,,,,Reinforced Trommel
TROMMEL_NEW_DESCRIPTION,"이번 시즌 가장 강력한 트롬멜입니다. 강화 프레임과 프로토타입소@재의 사용이 공을 연주해, 지금까지 없는 성능이 발휘되었습니다!",,,,"The most powerful Trommel of this season. Thanks to the reinforced frame and the use of prototype material, unprecedented performance has been achieved!"
TROMMEL_OLD_NAME,아놀드 할아버지의 트롬멜,,,,Old Arnold's Trommel
TROMMEL_OLD_DESCRIPTION,"아놀드 할아버지는 일이 많지 않을지도 모르지만, 그의 기계 @는 여전히 현역. 이 트롬멜이 매력적으로 보이지 않습니까? 아니, 그 성 @ 노는 기본 모델을 훨씬 능가하고 있습니다!",,,,"Old Arnold may not be in his prime age, but his machines are still working good. This Trommel may not look the most attractive, but its performance far exceeds the basic models!"
GRAVEL_PUMP_NAME,그라벨 펌프,,,,Gravel Pump
GRAVEL_PUMP_DESCRIPTION,언뜻 보면 그라벨 펌프는 지그와 거의 다르지 않습니다. 그러나 @하지만 그 구조의 차이가 성능에 큰 차이를 가져옵니다. 펌프를 원하는 @이라면 이것 밖에 없다!,,,,"At first glance, the gravel pump does not differ much from the jig. However, the differences in their structure have a huge impact on performance, which is better in the pump!"
PLANTER_NAME,재배자,,,,Planter
PLANTER_DESCRIPTION,"그녀의 모습에 당황하지 않도록. 기술적으로 고급 기계에는 보이지 않거나 @ 수도 있지만 확실히 일을 해, 조금 높아도 지그에서 갈아 타는 @에 최적입니다!",,,,"Do not let her appearance deceive you. It may not look like a technologically advanced machine, but it does its job well and is a suitable jig replacement for a bit higher price!"
GALCIER_CREEK_NAME,그레이셔 크릭,,,,Glacier Creek
GALCIER_CREEK_DESCRIPTION,지금까지는 섬세한 금 입자까지 철저하게 체를 나누는 것은 불가능했습니다 @하지만 최신 기술을 사용하여 처리 된 토양에서 골드를 100 % 얻는 데 성공했습니다!,,,,"It has never been possible to sift gold particles so thoroughly before. Using the latest technology, we managed to obtain almost 100% of the gold extraction from the processed earth!"
DE_ROCKER_NAME,드 로커,,,,Derocker
DE_ROCKER_DESCRIPTION,오래된 셰이커를 스크랩에 넣으려고 생각하십니까? 지금이야 @ 드 로커를 구입하여 체로 나누기 기능을 레벨 업합시다. @ 더 많은 이익을 보장합니다.,,,,Is your old Shaker only suitable for scrap? Go to the next level of sifting and buy Derocker now. We guarantee a lot more profits.
MENU_MAP_ZOOM_IN,확대,,,,Zoom In
MENU_MAP_ZOOM_OUT,축소,,,,Zoom Out
MENU_MAP_GOLD,구획을 토글,,,,Toggle Square
INGAME_MENU_GOLDMAP,골드 맵,,,,Gold Map
SHOP_MACHINES_VEHICLE_FRANKENSTEIN_NAME,프랑켄슈타인,DLC1,,,Frankenstein
SHOP_MACHINES_VEHICLE_FRANKENSTEIN_DESCRIPTION,"워시 플랜트 발명 이후 브레이크 스루, 골드 마인의 최대 진 @ 걸음! 이 이동식 벨트 컨베이어는 시간과 연료를 크게 절약 할 수 있습니다!",DLC1,,,The biggest breakthrough in gold mining since the invention of the wash plant! This mobile conveyor belt will save you a lot of time and fuel!
MENU_PARCEL,채굴장,,,,Parcel
